tconst,Discrepancy_Log,first_us_theatrical_date,Last_US_Theatrical_Date,first_theatrical_date_anywhere,Last_Theatrical_Date,first_intl_theatrical_date,Last_International_Theatrical_date,primaryTitle,first_festival_date,Last_Festival_Date,first_us_festival_date,Last_US_festival_date,first_intl_festival_date,Last_International_festival_date,first_digital_date_anywhere,Last_Digital_Date,first_us_digital_date,Last_US_Digital_date,first_intl_digital_date,Last_International_Digital_date,First_Physical_Release,Last_Physical_Release_Anywhere,First_US_Physical_Release,Last_US_Physical_Release,First_International_Physical_Release,Last_International_Physical_Release,titleType,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,has_festival_aka,releaseinfo_url,match_flag,match_score,release_year_01,year_mismatch,year_diff,domestic,worldwide,distributor,opening,international,n_release_events,n_countries,has_major_festival,big_three_premiere,market_velocity_90d,gap_us_to_nonus_days,theatrical_span_days,digital_before_theatrical,digital_to_theatrical_span,release_month,first_us_release_date_any_type,last_us_release_date_any_type,US_release_only,International_release_only,US_festival_theatrical_gap,US_theatrical_digital_gap,International_theatrical_US_gap,Master_Release_1,Master_Release_2,Master_Release_3,Master_Release_4,Master_Release_5,Master_Release_6,Master_Release_7,Master_Release_8,Master_Release_9,Master_Release_10,Master_Release_11,Master_Release_12,Master_Release_13,Master_Release_14,Master_Release_15,Master_Release_16,Master_Release_17,Master_Release_18,Master_Release_19,Master_Release_20,Master_Release_21,Master_Release_22,Master_Release_23,Master_Release_24,Master_Release_25,Master_Release_26,Master_Release_27,Master_Release_28,Master_Release_29,Master_Release_30,Master_Release_31,Master_Release_32,Master_Release_33,Master_Release_34,Master_Release_35,Master_Release_36,Master_Release_37,Master_Release_38,Master_Release_39,Master_Release_40,Master_Release_41,Master_Release_42,Master_Release_43,Master_Release_44,Master_Release_45,Master_Release_46,Master_Release_47,Master_Release_48,Master_Release_49,Master_Release_50,Master_Release_51,Master_Release_52,Master_Release_53,Master_Release_54,Master_Release_55,Master_Release_56,Master_Release_57,Master_Release_58,Master_Release_59,Master_Release_60,Master_Release_61,Master_Release_62,Master_Release_63,Master_Release_64,Master_Release_65,Master_Release_66,Master_Release_67,Master_Release_68,Master_Release_69,Master_Release_70,Master_Release_71,Master_Release_72,Master_Release_73,Master_Release_74,Master_Release_75,Master_Release_76,Master_Release_77,Master_Release_78,Master_Release_79,Master_Release_80,Master_Release_81,Master_Release_82,Master_Release_83,Master_Release_84,Master_Release_85,Master_Release_86,Master_Release_87,Master_Release_88,Master_Release_89,Master_Release_90,Master_Release_91,Master_Release_92,Master_Release_93,Master_Release_94,Master_Release_95,Master_Release_96,Master_Release_97,Master_Release_98,Master_Release_99,Master_Release_100,Master_Release_101,Master_Release_102,Master_Release_103,Master_Release_104,Master_Release_105,Master_Release_106,Master_Release_107,Master_Release_108,Master_Release_109,Master_Release_110,Master_Release_111,Master_Release_112,Master_Release_113,Master_Release_114,Master_Release_115,Master_Release_116,Master_Release_117,Master_Release_118,Master_Release_119,Master_Release_120,Master_Release_121,Master_Release_122,Master_Release_123,Master_Release_124,Master_Release_125,Master_Release_126,Master_Release_127,Master_Release_128,Master_Release_129,Master_Release_130,Master_Release_131,Master_Release_132,Master_Release_133,Master_Release_134,Master_Release_135,Master_Release_136,Master_Release_137,Master_Release_138,Master_Release_139,Master_Release_140,Master_Release_141,Master_Release_142,Master_Release_143,Master_Release_144,Master_Release_145,Master_Release_146,Master_Release_147,Master_Release_148,Master_Release_149,Master_Release_150,Master_Release_151,Master_Release_152,Master_Release_153,Master_Release_154,Master_Release_155,Master_Release_156,Master_Release_157,Master_Release_158,Master_Release_159,Master_Release_160,Master_Release_161,Master_Release_162,Master_Release_163,Master_Release_164,Master_Release_165,Master_Release_166,Master_Release_167,Master_Release_168,Master_Release_169,Master_Release_170,Master_Release_171,Master_Release_172,Master_Release_173,Master_Release_174,Master_Release_175,Master_Release_176,Master_Release_177,Master_Release_178,Master_Release_179,Master_Release_180,Master_Release_181,Master_Release_182,Master_Release_183,Master_Release_184,Master_Release_185,Master_Release_186,Master_Release_187,Master_Release_188,Master_Release_189,Master_Release_190,Master_Release_191,Master_Release_192,Master_Release_193,Master_Release_194,Master_Release_195,Master_Release_196,Master_Release_197,Master_Release_198,Master_Release_199,Master_Release_200,Master_Release_201,Master_Release_202,Master_Release_203,Master_Release_204,Master_Release_205,Master_Release_206,Master_Release_207,Master_Release_208,Master_Release_209,Master_Release_210,Master_Release_211,Master_Release_212,Master_Release_213,Master_Release_214,Master_Release_215,Master_Release_216,Master_Release_217,Master_Release_218,Master_Release_219,Master_Release_220,Master_Release_221,Master_Release_222,Master_Release_223,Master_Release_224,Master_Release_225,Master_Release_226,Master_Release_227,Master_Release_228,Master_Release_229,Master_Release_230,Master_Release_231,Master_Release_232,Master_Release_233,Master_Release_234,Master_Release_235,Master_Release_236,Master_Release_237,Master_Release_238,Master_Release_239,Master_Release_240,Master_Release_241,Master_Release_242,Master_Release_243,Master_Release_244,Master_Release_245,Master_Release_246,Master_Release_247,Master_Release_248,Master_Release_249,Master_Release_250,Master_Release_251,Master_Release_252,Master_Release_253,Master_Release_254,Master_Release_255,Master_Release_256,Master_Release_257,Master_Release_258,Master_Release_259,Master_Release_260,Master_Release_261,Master_Release_262,Master_Release_263,Master_Release_264,Master_Release_265,Master_Release_266,Master_Release_267,Master_Release_268,Master_Release_269,Master_Release_270,Master_Release_271,Master_Release_272,Master_Release_273,Master_Release_274,Master_Release_275,Master_Release_276,Master_Release_277,Master_Release_278,Master_Release_279,Master_Release_280,Master_Release_281,Master_Release_282,Master_Release_283,Master_Release_284,Master_Release_285,Master_Release_286,Master_Release_287,Master_Release_288,Master_Release_289,Master_Release_290,Master_Release_291,Master_Release_292,Master_Release_293,Master_Release_294,Master_Release_295,International_festival_theatrical_gap,International_theatrical_digital_gap,local_poster_path,color_palette_rgb,face_count_retinaface
tt2674430,8 (Non-Theatrical (TMDb Only)) | 3 (TMDb Theatrical missing from BOM) | 1 (Perfect Match),2016-06-03,2016-06-03,2016-06-03,2017-01-27,2016-06-03,2017-01-27,Approaching the Unknown,2016-11-03,2016-11-03,,,2016-11-03,2016-11-03,2016-04-22,2022-06-01,,,2016-04-22,2022-06-01,2017-07-05,2017-07-05,,,2017-07-05,2017-07-05,movie,Approaching the Unknown,0,2016.0,,90.0,"Drama,Sci-Fi,Thriller",4.9,9335.0,False,https://www.imdb.com/title/tt2674430/releaseinfo,Match,1.0,2016.0,no,0.0,"$10,232","$10,232",Independent,"$6,476",,12,12,False,False,4,0.0,238.0,True,42.0,4.0,2016-06-03,2016-06-03,False,False,-153.0,,0.0,Digital | United Kingdom | 2016-04-22 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2016-06-03 | $6,476 | $10,232",Theatrical | Germany | 2016-06-03 | No BOM Data | No BOM Data,Theatrical | Romania | 2016-06-03 | No BOM Data | No BOM Data,Streaming | Brazil | 2016-10-13 | No BOM Data | No BOM Data,Trieste Science+Fiction Festival | Italy | 2016-11-03 | No BOM Data | No BOM Data,Theatrical | Netherlands | 2017-01-27 | No BOM Data | No BOM Data,Digital | France | 2017-06-03 | No BOM Data | No BOM Data,DVD | Japan | 2017-07-05 | No BOM Data | No BOM Data,TV | Sweden | 2019-07-27 | No BOM Data | No BOM Data,TV | Spain | 2021-07-02 | No BOM Data | No BOM Data,Digital | Poland | 2022-06-01 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.0,-42.0,sampled_posters/tt2674430.jpg,"[array([6, 5, 6]), array([35, 24, 25]), array([88, 56, 53]), array([144, 111, 106]), array([208, 177, 159])]",1
tt19652910,25 (Non-Theatrical (TMDb Only)) | 8 (TMDb Theatrical missing from BOM) | 8 (BOM Release missing from TMDb) | 5 (Perfect Match) | 1 (Unknown),2022-11-18,2022-11-18,2022-09-30,2024-01-18,2022-09-30,2024-01-18,EO,2022-05-19,2023-02-02,2022-10-11,2022-11-05,2022-05-19,2023-02-02,2023-02-21,2025-10-06,2023-02-21,2023-02-21,2023-02-22,2025-10-06,2023-03-16,2023-03-16,,,2023-03-16,2023-03-16,movie,Eo,0,2022.0,,88.0,Drama,6.7,16829.0,True,https://www.imdb.com/title/tt19652910/releaseinfo,Match,1.0,2022.0,no,0.0,"$1,068,782","$2,584,344",Sideshow Releasing,"$24,000","$1,515,562",38,22,True,True,1,-49.0,475.0,False,,5.0,2022-10-11,2023-02-21,False,False,183.0,,49.0,Cannes Film Festival | France | 2022-05-19 | No BOM Data | No BOM Data,Toronto International Film Festival | Canada | 2022-09-13 | No BOM Data | No BOM Data,Theatrical (Ltd) | Norway | 2022-09-30 | No BOM Data | No BOM Data,Theatrical | Poland | 2022-09-30 | No BOM Data | No BOM Data,Theatrical (Ltd) | Romania | 2022-09-30 | No BOM Data | No BOM Data,Hamburg Film Festival | Germany | 2022-10-04 | No BOM Data | No BOM Data,Busan International Film Festival | South Korea | 2022-10-06 | No BOM Data | No BOM Data,Rio de Janeiro International Film Festival | Brazil | 2022-10-07 | No BOM Data | No BOM Data,BFI London Film Festival | United Kingdom | 2022-10-08 | No BOM Data | No BOM Data,New York Film Festival | Domestic | 2022-10-11 | No BOM Data | No BOM Data,"Theatrical | France | 2022-10-19 | $250,930 | $849,935",Theatrical | Greece | 2022-10-20 | No BOM Data | No BOM Data,AFI Fest | Domestic | 2022-11-05 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2022-11-18 | $24,000 | $1,068,782",Ekran Toronto Polish Film Festival | Canada | 2022-11-19 | No BOM Data | No BOM Data,"Taipei Golden Horse Film Festival | Taiwan, Province of China | 2022-11-19 | No BOM Data | No BOM Data","Theatrical | Belgium | 2022-11-23 | $8,787 | $21,957",Theatrical (Ltd) | Canada | 2022-11-25 | No BOM Data | No BOM Data,Torino Film Festival | Italy | 2022-11-27 | No BOM Data | No BOM Data,"Theatrical | Taiwan, Province of China | 2022-12-02 | No BOM Data | No BOM Data","Theatrical | Spain | 2022-12-16 | $12,407 | $25,226",Theatrical | Germany | 2022-12-22 | No BOM Data | No BOM Data,"Theatrical | Italy | 2022-12-22 | $10,696 | $119,683","Theatrical | Türkiye | 2023-01-13 | $3,369 | $9,675",International Film Festival Rotterdam | Netherlands | 2023-01-27 | No BOM Data | No BOM Data,Göteborg Film Festival | Sweden | 2023-02-02 | No BOM Data | No BOM Data,"Theatrical | United Kingdom | 2023-02-03 | $33,220 | $33,220",Theatrical (Ltd) | United Kingdom | 2023-02-03 | No BOM Data | No BOM Data,Theatrical | Israel | 2023-02-09 | No BOM Data | No BOM Data,"Theatrical | Portugal | 2023-02-16 | $3,975 | $25,725",Criterion Channel + VOD | Domestic | 2023-02-21 | No BOM Data | No BOM Data,VOD | France | 2023-02-22 | No BOM Data | No BOM Data,"Theatrical | Slovenia | 2023-02-23 | $1,280 | $6,482","Theatrical | Colombia | 2023-03-02 | $6,395 | $17,609","Theatrical | Netherlands | 2023-03-02 | $33,694 | $150,451","Theatro Gil Vicente, Barcelos (Cineclube ZOOM) | Portugal | 2023-03-07 | No BOM Data | No BOM Data",DVD & Blu-Ray | France | 2023-03-16 | No BOM Data | No BOM Data,Theatrical (Ltd) | Singapore | 2023-03-16 | No BOM Data | No BOM Data,Theatrical | Australia | 2023-04-06 | No BOM Data | No BOM Data,Theatrical | Finland | 2023-04-14 | No BOM Data | No BOM Data,Canal+ (ex myCanal) | France | 2023-05-15 | No BOM Data | No BOM Data,"Theatrical | New Zealand | 2023-06-15 | – | $34,142","Theatrical | South Korea | 2023-10-03 | $4,006 | $23,490",Theatrical | Ukraine | 2024-01-18 | No BOM Data | No BOM Data,Arte | France | 2025-10-06 | No BOM Data | No BOM Data,Arte•tv | France | 2025-10-06 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,sampled_posters/tt19652910.jpg,"[array([232,   0,  15]), array([116,   9,   8]), array([174,   8,  10]), array([58,  7,  5]), array([227, 183, 186])]",0
tt5256722,9 (Non-Theatrical (TMDb Only)) | 9 (TMDb Theatrical missing from BOM) | 1 (Perfect Match),,,2017-01-18,2017-07-13,2017-01-18,2017-07-13,He Even Has Your Eyes,2016-08-27,2016-11-12,,,2016-08-27,2016-11-12,2017-04-30,2022-11-23,,,2017-04-30,2022-11-23,2017-05-23,2017-05-23,,,2017-05-23,2017-05-23,movie,Il a déjà tes yeux,0,2016.0,,95.0,Comedy,6.2,3421.0,False,https://www.imdb.com/title/tt5256722/releaseinfo,Match,1.0,2016.0,no,0.0,,"$9,755,458",,,"$9,755,458",19,14,False,False,1,,176.0,False,,8.0,,,False,True,,,,Festival du Film Francophone d'Angoulême | France | 2016-08-27 | No BOM Data | No BOM Data,Sarlat Film Festival | France | 2016-11-12 | No BOM Data | No BOM Data,Theatrical | Belgium | 2017-01-18 | No BOM Data | No BOM Data,"Theatrical | France | 2017-01-18 | $2,748,411 | $9,755,458",Theatrical | Switzerland | 2017-01-18 | No BOM Data | No BOM Data,Theatrical | Mali | 2017-01-20 | No BOM Data | No BOM Data,Theatrical | Côte d'Ivoire | 2017-01-27 | No BOM Data | No BOM Data,Theatrical | Senegal | 2017-01-31 | No BOM Data | No BOM Data,Theatrical | Congo | 2017-02-28 | No BOM Data | No BOM Data,Digital | Italy | 2017-04-30 | No BOM Data | No BOM Data,Digital | Sweden | 2017-05-01 | No BOM Data | No BOM Data,Digital | South Korea | 2017-05-13 | No BOM Data | No BOM Data,VOD | France | 2017-05-18 | No BOM Data | No BOM Data,DVD & Blu-Ray | France | 2017-05-23 | No BOM Data | No BOM Data,Theatrical | Morocco | 2017-06-29 | No BOM Data | No BOM Data,Theatrical | Austria | 2017-07-13 | No BOM Data | No BOM Data,Theatrical | Germany | 2017-07-13 | No BOM Data | No BOM Data,Digital | Philippines | 2017-10-04 | No BOM Data | No BOM Data,Disney+ | France | 2022-11-23 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,102.0,sampled_posters/tt5256722.jpg,"[array([ 50, 108, 139]), array([128, 176, 193]), array([220, 180, 106]), array([86, 64, 57]), array([225, 235, 236])]",8
tt17080412,1 (Perfect Match) | 1 (BOM Release missing from TMDb) | 1 (Non-Theatrical (TMDb Only)),,,2022-05-12,2022-11-03,2022-05-12,2022-11-03,Survive,,,,,,,,,,,,,2023-06-20,2023-06-20,,,2023-06-20,2023-06-20,movie,Survive,0,2022.0,,108.0,"Adventure,Drama,Thriller",4.7,1931.0,False,https://www.imdb.com/title/tt17080412/releaseinfo,Match,1.0,2022.0,no,0.0,,"$135,421",,,"$135,421",2,2,False,False,1,,175.0,False,,5.0,,,False,True,,,,"Theatrical | United Arab Emirates | 2022-05-12 | $9,972 | $9,972","Theatrical | Colombia | 2022-11-03 | $63,715 | $125,449",Physical | United Kingdom | 2023-06-20 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt17080412.jpg,"[array([28, 31, 36]), array([208, 210, 215]), array([162, 174, 182]), array([63, 72, 83]), array([121, 127, 139])]",2
tt31411053,2 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM) | 1 (Non-Theatrical (TMDb Only)),,,2025-11-19,2025-11-20,2025-11-19,2025-11-20,Invincibles,,,,,,,2026-02-18,2026-02-18,,,2026-02-18,2026-02-18,,,,,,,movie,Invincibles,0,2025.0,,,"Drama,Sport",7.2,21.0,False,https://www.imdb.com/title/tt31411053/releaseinfo,Match,1.0,2025.0,no,0.0,,"$981,542",,,"$981,542",2,1,False,False,1,,1.0,False,,11.0,,,False,True,,,,Theatrical | Czechia | 2025-11-19 | No BOM Data | No BOM Data,"Theatrical | Czech Republic | 2025-11-20 | $185,295 | $954,366","Theatrical | Slovakia | 2025-11-20 | $10,921 | $27,176",Netflix | Czechia | 2026-02-18 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt31411053.jpg,"[array([29, 37, 49]), array([84, 84, 90]), array([151, 130, 119]), array([212, 182, 160]), array([240, 239, 230])]",7
tt21270966,2 (Non-Theatrical (TMDb Only)) | 1 (Perfect Match),2024-02-02,2024-02-02,2024-02-02,2024-02-02,,,Scrambled,,,,,,,2023-03-11,2024-04-08,2023-03-11,2023-03-11,2024-04-08,2024-04-08,,,,,,,movie,Scrambled,0,2023.0,,100.0,"Comedy,Drama",5.9,1643.0,False,https://www.imdb.com/title/tt21270966/releaseinfo,Match,1.0,2023.0,no,0.0,"$422,555","$422,555",Lionsgate,"$249,788",,3,2,False,False,1,,0.0,False,,3.0,2023-03-11,2024-02-02,True,False,328.0,,,South by Southwest Film & TV Festival | Domestic | 2023-03-11 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2024-02-02 | $249,788 | $422,555",Digital | United Kingdom | 2024-04-08 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt21270966.jpg,"[array([246,  67, 142]), array([221, 158,  61]), array([141,  38,  56]), array([241, 174, 128]), array([252, 246, 250])]",1
tt17550726,3 (Non-Theatrical (TMDb Only)) | 1 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),,,2022-10-27,2023-02-23,2022-10-27,2023-02-23,Dry Ground Burning,2022-02-17,2022-09-12,,,2022-02-17,2022-09-12,,,,,,,,,,,,,movie,Mato Seco em Chamas,0,2022.0,,153.0,"Crime,Documentary,Drama",6.6,387.0,True,https://www.imdb.com/title/tt17550726/releaseinfo,Match,1.0,2022.0,no,0.0,,"$2,197",,,"$2,197",4,3,True,True,1,,119.0,False,,2.0,,,False,True,,,,Berlin International Film Festival | Germany | 2022-02-17 | No BOM Data | No BOM Data,Toronto International Film Festival | Canada | 2022-09-12 | No BOM Data | No BOM Data,"Theatrical | Portugal | 2022-10-27 | $2,197 | $2,197",9º Mostra de Cinema de Gostoso | Brazil | 2022-11-08 | No BOM Data | No BOM Data,Theatrical | Brazil | 2023-02-23 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,sampled_posters/tt17550726.jpg,"[array([186, 118,  46]), array([27, 14, 11]), array([84, 30, 17]), array([150,  64,  27]), array([228, 178, 103])]",2
tt27722620,5 (Non-Theatrical (TMDb Only)) | 2 (TMDb Theatrical missing from BOM) | 1 (Perfect Match),,,2023-08-10,2023-08-10,2023-08-10,2023-08-10,Rehragout-Rendezvous,,,,,,,2024-07-22,2024-07-22,,,2024-07-22,2024-07-22,2023-12-18,2023-12-18,,,2023-12-18,2023-12-18,movie,Rehragout-Rendezvous,0,2023.0,,97.0,"Comedy,Crime",6.3,1385.0,False,https://www.imdb.com/title/tt27722620/releaseinfo,Match,1.0,2023.0,no,0.0,,"$14,127,069",,,"$14,127,069",8,4,False,False,3,,0.0,False,,7.0,,,False,True,,,,Munich | Germany | 2023-07-31 | No BOM Data | No BOM Data,Theatrical | Austria | 2023-08-10 | No BOM Data | No BOM Data,"Theatrical | Germany | 2023-08-10 | $3,321,510 | $14,127,069",Theatrical | Switzerland | 2023-08-10 | No BOM Data | No BOM Data,Physical | Germany | 2023-12-18 | No BOM Data | No BOM Data,Digital | Germany | 2024-07-22 | No BOM Data | No BOM Data,TV | Germany | 2024-07-22 | No BOM Data | No BOM Data,Story4 | Hungary | 2024-09-22 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,sampled_posters/tt27722620.jpg,"[array([235, 191, 190]), array([232, 134, 138]), array([40, 35, 24]), array([153,  70,  58]), array([101, 152, 113])]",3
tt10429158,2 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),,,2020-08-07,2025-09-04,2020-08-07,2025-09-04,Eden,,,,,,,,,,,,,,,,,,,movie,Eden,0,2020.0,,92.0,Drama,6.1,468.0,False,https://www.imdb.com/title/tt10429158/releaseinfo,Match,1.0,2020.0,no,0.0,,"$108,546",,,"$108,546",1,1,False,False,1,,1854.0,False,,8.0,,,False,True,,,,Theatrical | Finland | 2020-08-07 | No BOM Data | No BOM Data,"Theatrical | Romania | 2021-03-12 | – | $2,215","Theatrical | Portugal | 2025-09-04 | $50,024 | $106,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sampled_posters/tt10429158.jpg,"[array([74,  9,  4]), array([157,   4,   5]), array([184,  95,  49]), array([144,  54,  24]), array([219, 174,  75])]",0
tt16282914,5 (Non-Theatrical (TMDb Only)) | 2 (BOM Release missing from TMDb) | 1 (TMDb Theatrical missing from BOM),2022-12-02,2022-12-02,2022-12-02,2023-09-14,2022-12-02,2023-09-14,2nd Chance,2022-01-22,2022-09-23,2022-01-22,2022-01-22,2022-09-23,2022-09-23,2024-06-17,2024-06-17,,,2024-06-17,2024-06-17,,,,,,,movie,2nd Chance,0,2022.0,,89.0,Documentary,6.8,510.0,True,https://www.imdb.com/title/tt16282914/releaseinfo,Match,1.0,2022.0,no,0.0,"$18,523","$18,756",Bleecker Street Media,"$5,267",$233,6,5,True,False,1,0.0,286.0,False,,1.0,2022-01-22,2022-12-02,False,False,314.0,,0.0,Sundance Film Festival (Virtual) | Domestic | 2022-01-22 | No BOM Data | No BOM Data,DMZ International Documentary Film Festival | South Korea | 2022-09-23 | No BOM Data | No BOM Data,Theatrical (Ltd) | Canada | 2022-12-02 | No BOM Data | No BOM Data,Theatrical | Denmark | 2022-12-02 | No BOM Data | No BOM Data,"Theatrical | Domestic | 2022-12-02 | $5,267 | $18,523",Theatrical (Ltd) | Domestic | 2022-12-02 | No BOM Data | No BOM Data,Theatrical | New Zealand | 2023-09-14 | $233 | $233,Digital | United Kingdom | 2024-06-17 | No BOM Data | No BOM Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,563.0,sampled_posters/tt16282914.jpg,"[array([236, 230, 226]), array([20, 19, 19]), array([174, 159, 156]), array([94, 91, 90]), array([166,  17,  20])]",1
